aries	2012-01-11	 Aprender a canalizar tu adrenalina es la tarea más importante a la que puedes dedicarte hoy, olvidarte del sedentarismo y hacer ejercicio favorecerá mucho tu ánimo y te devolverá esa energía que has perdido en algunos asuntos que te cuesta sobrellevar.
tauro	2012-01-11	 Lo más destacable de esta jornada tendrá que ver con lo económico y más si tienes algún poder de decisión o responsabilidad en estas materias. Acertarás en todo porque vas a tener información o manejar datos que no dejarán lugar a dudas sobre lo que debes hacer.
geminis	2012-01-11	 La imaginación, un exceso de fantasía, te puede jugar alguna mala pasada porque va más deprisa que la realidad. Debes prestar atención a esto e intentar frenarla para que no te perjudique. Un amigo te hará ver que estás soñando sin tener ningún elemento en la realidad.
cancer	2012-01-11	 Es muy posible que te entren ciertas dudas sobre una persona en el trabajo. Y es que te ve como un competidor y quizá intenta apartarte de su camino. Protégete por todos los medios posibles y sobre todo de ciertos comentarios que pueden hacer a tus espaldas.
leo	2012-01-11	 Tus compañeros de trabajo no se vana mostrar muy en tu línea en un asunto delicado o comprometido. No esperes que den un paso al frente para resolver nada, así que es mejor que no te arriesgues a hacerlo tu solo contra todo. Deja que pase la tormenta.
virgo	2012-01-11	 No seas tan escéptico en el amor, eso no hace más que cerrarte la puerta a las oportunidades que pueden surgir y que te empeñas en no ver desde tu lado más práctico. Es hora de que te dejes llevar por un poco de romanticismo, no es nada negativo de vez en cuando.
libra	2012-01-11	 Te proteges de un posible descalabro amoroso o de una mala cara de un familiar pensando en la reacción que vas a tener si sucede. Estarás muy pensativo y quizá un poco bajo o pesimista y eso lo notarán otras personas cercanas que intentarán animarte.
escorpio	2012-01-11	 No malgastes energías hoy discutiendo con alguien que no está a tu favor y que sólo busca su propio beneficio, en especial si es alguien de la familia. Aléjate de ese núcleo de conflicto, aunque eso no quiere decir que no reflexiones sobre tus actitudes en él.
sagitario	2012-01-11	 Debes reconocerte a ti mismo que has jugado con la salud y que ahora no sería de extrañar que pagases esos excesos. Pon freno cuanto antes en todos los sentidos y te sentirás mejor. Consulta con un experto y no te automediques sin pensar en las consecuencias.
capricornio	2012-01-11	 En lo relativo al dinero, debes hacer cuentas y empezar a pensar en una pequeña inversión o gasto relacionado con inmuebles que has ido dejando de lado y que cada vez se hacen más necesarias. Cuanto más tiempo pase, más te van a costar.
acuario	2012-01-11	 Hay ciertos riesgos de accidentes o tropiezos que pueden tener consecuencias legales de algún tipo si vas demasiado deprisa. Controla el nerviosismo o las prisas en un día en el que querrás llegar a todas partes, porque hay circunstancias adversas.
piscis	2012-01-11	 Una actividad de tipo creativo te va a dar hoy muchas satisfacciones, ya que van a reconocer tus cualidades para ella incluso si estás en los comienzos. Te impulsará a seguir por ese sendero y a esforzarte aún más.
aries	2012-01-12	 Respirarás tranquilo porque te evitas hoy hacer algo o ir a algún sitio que te resulta desagradable, pero debes estructurar tu mente para no sentir ese desagrado más, sobre todo si es algo relacionado con un trabajo o con alguna obligación ineludible.
tauro	2012-01-12	 Intentas arreglar algún problema doméstico o relacionado con bienes que no es importante pero si molesto o pesado. Es posible que tengas que pedir ayuda a alguien que está cerca, pero que tendrá que molestarse por ti. En cualquier caso, la solución será aceptable.
geminis	2012-01-12	 Enfoca una discusión laboral con una perspectiva positiva, más constructiva y sin alterarte. Así conseguirás que no se quede todo en palabras. Puede haber alguna decepción con socios o compañeros de trabajo, así que es preferible que no idealices a nadie.
cancer	2012-01-12	 Ser discreto puede salvarte hoy de una discusión o de que alguien que se dice amigo, te implique en un embrollo. Procura que no se confunda con la cobardía, porque no es esa tu postura real. Si lo intentas, hasta puedes hacer de mediador y tranquilizar los ánimos.
leo	2012-01-12	 Los juegos amorosos se te dan bien y cuando quieres saber ser muy seductor con las palabras y los detalles. Si hoy potencias esas bazas, todo irá bien en lo sentimental, ya sea con la pareja o con alguna persona que te atrae y a la que vas a decidir acercarte.
virgo	2012-01-12	 Siempre quieres saber el porqué de las cosas y eso te puede llevar hoy a descubrir algo que no te gusta de un amigo o de un hijo. Es mejor que no preguntes y dejes que los demás actúen sin tener esa presión. El tiempo, a no mucho tardar, te dará la respuesta.
libra	2012-01-12	 Lo más probable es que tengas que poner en marcha tu sentido de la obligación y el deber para llevar a acabo algunos encargos profesionales que te apetecen muy poco. Si son de cara al público, muestra tu faceta más simpática, incluso con desconocidos. Te interesa y lo harás sin dudar.
escorpio	2012-01-12	 Estás a tiempo de rectificar una actitud que has tenido con la pareja y que no le ha gustado mucho. Organiza una noche romántica y sensual, se le pasará el enfado en cuanto saques a relucir tus dotes de seducción y la sorprendas con ciertos detalles.
sagitario	2012-01-12	 Estar muy encima de la pareja y acapararla no es algo que hoy vaya a funcionarte bien porque eso sólo producirá el efecto contrario y te sentirás desolado, ya que querrá irse por su lado o hacer actividades alejadas de ti, con otras personas.
capricornio	2012-01-12	 Aflora hoy tu sentido de la responsabilidad y eso hace que te decidas a intervenir en un asunto de trabajo espinoso y poner las cosas claras. Saldrá muy bien si no pides sólo para ti y planteas la situación para que cierta persona también salga ganando.
acuario	2012-01-12	 Regresas hacia alguna situación del pasado que esperas con ansiedad porque crees que eso es lo más importante para ti ahora. Pero puedes llevarte sorpresas poco agradables, un cambio inesperado al que no podrás negarte. Nada permanece igual siempre.
piscis	2012-01-12	 No te opongas a un asunto de tu pareja en relación con su trabajo, aunque te aparezca algo arriesgado o signifique cambios radicales en tu modo de vivir. Espera un poco porque aún no está decidido nada. Eso no implica que le des tu opinión, pero con cautela y buenas palabras.
aries	2012-01-13	 Te llegan noticias reveladoras y ventajosas. Una llamada de teléfono te va a alertar de un asunto y así podrás marcar tu estrategia con tiempo y mucha inteligencia. En lo emocional, asume la realidad familiar y no pierdas energías mentales en lo que no tiene más vuelta de hoja.
tauro	2012-01-13	 Los estudios y lo cultural o intelectual captarán tu atención hoy incluso si no son campos por los que te intereses habitualmente. Proponte ampliar tus horizontes, saber más de alguna materia o descubrir eso que siempre te ha parecido aburrido. Te llevarás sorpresas.
geminis	2012-01-13	 Hoy te vendrá muy bien un poco de soledad, aislarte de ruidos o molestias que te lleven a tener los nervios alterados. Así recuperas tranquilidad mental, calma y un espacio para pensar en algunos asuntos personales que necesitas resolver cuanto antes.
cancer	2012-01-13	 Todo lo relacionado con la comunicación en cualquiera de sus formas, estará hoy bien aspectado; es un buen día para hablar y expresarte con la familia o los amigos que te escucharán y comprenderán con mucha afabilidad. Te sentirás satisfecho con los avances.
leo	2012-01-13	 Es momento de volver a retomar un tema legal o una negociación complicada, quizá con una persona que ya no está en tu vida. Encamina tus pasos con cierto ímpetu, puedes hacerlo sin temor porque las circunstancias han cambiado a tu favor, aunque no las hayas buscado.
virgo	2012-01-13	 No estarán mal aspectados los negocios, incluso aquellos que pasan por una etapa difícil, ya que hay alguna luz o se soluciona algún problema de tipo financiero. Sabrás negociar y ganar tiempo y eso te aportará tranquilidad y energía para seguir adelante.
libra	2012-01-13	 Puedes empezar a pensar que un ciclo personal llega a su fin y que debes comenzar otro con nuevas amistades o nuevos intereses. Es bueno para evolucionar, ya que ahora los asuntos que te atraen no están en tu círculo habitual, pero eso significa dar pasos hacia delante.
escorpio	2012-01-13	 En general, hoy tendrás un clima muy agradable a tu alrededor, en sintonía con los más cercanos. Te evades de lo incómodo, de lo que no te apetezca mucho hacer con habilidad y sin entrar en discusiones con nadie, especialmente en obligaciones en el trabajo.
sagitario	2012-01-13	 Las relaciones familiares te van a exigir un esfuerzo añadido y eso puede llevarte a sentirte algo descolocado porque creerás que aprecian a otros más que a ti. Intenta apartar de ti esa idea, sal, distráete y procura organizar tu tiempo desde otro punto de vista.
capricornio	2012-01-13	 Buscas espacios de diversión y te pones en contacto con amigos con intereses comunes que sabes te lo harán pasar bien y sin conversaciones complicadas. Aunque no es tu costumbre, hoy buscarás la frivolidad y evadirte de las tensiones pasadas que aún no han desaparecido del todo.
acuario	2012-01-13	 Te preocupa hoy la economía familiar, en especial si tienes hijos, porque tendrás que renunciar a ciertas cosas por ellos. Escucha a un asesor en estas materias y verás que las cuentas están muy claras y que es muy necesario rebajar el nivel de vida.
piscis	2012-01-13	 Aparece un rival, probablemente en el plano amoroso y más para los nativos que no tengan pareja, pero que anden revoloteando con alguien que les atrae mucho. No te dejes llevar por un sentimiento de fracaso ni de humillación. Se inteligente y juega tus cartas más románticas.
aries	2012-01-14	 Harás bien si te empeñas en disfrutar del tiempo libre y no pensar en lo que no te gusta o no acaba de encajar con tus deseos. Lleva las riendas de un asunto legal o de documentos, porque tu actuación en este terreno será muy útil en el futuro, aunque ahora no te des cuenta.
tauro	2012-01-14	 Si hay aguas revueltas a tu alrededor, quizá sea el momento de intervenir y poner alguna cosa en claro en algunos conceptos que tienen sobre ti, probablemente la familia política, y que están equivocados. Te mostrarás firme en tus ideas, pero no llegues a la cabezonería.
